Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
GmailLogin,Chrome 73.0.3683.103,,2019-04-30 20:32:35,2019-04-30 20:33:16,40.719s,PASSED
,,,,,,
Test Cases/TC_gmail_login,Chrome 73.0.3683.103,,2019-04-30 20:32:36,2019-04-30 20:33:13,37.522s,PASSED
runWithCucumberRunner(gmail_Login_Runner),Chrome 73.0.3683.103,,2019-04-30 20:32:37,2019-04-30 20:33:13,36.542s,PASSED
