Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
GmailLogin,Chrome 69.0.3497.100,,2019-04-18 17:57:46,2019-04-18 17:58:24,38.243s,PASSED
,,,,,,
Test Cases/TC_gmail_login,Chrome 69.0.3497.100,,2019-04-18 17:57:47,2019-04-18 17:58:24,37.320s,PASSED
runWithCucumberRunner(gmail_Login_Runner),Chrome 69.0.3497.100,,2019-04-18 17:57:47,2019-04-18 17:58:24,36.837s,PASSED
