Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
GmailLogin,Chrome 74.0.3729.131,,2019-05-09 00:48:27,2019-05-09 00:48:58,31.117s,PASSED
,,,,,,
Test Cases/TC_gmail_login,Chrome 74.0.3729.131,,2019-05-09 00:48:29,2019-05-09 00:48:58,29.046s,PASSED
runWithCucumberRunner(gmail_Login_Runner),Chrome 74.0.3729.131,,2019-05-09 00:48:29,2019-05-09 00:48:58,28.700s,PASSED
